age,job,marital,education,default,balance,housing,loan,campaign,y
59,blue-collar,married,primary,no,3302,no,no,2,no
42,admin.,divorced,secondary,no,2397,yes,no,2,no
32,blue-collar,married,primary,no,388,yes,no,2,no
31,admin.,single,secondary,no,430,yes,no,2,no
50,services,married,secondary,no,254,yes,no,2,no
27,blue-collar,single,secondary,no,484,yes,no,2,no
31,management,single,tertiary,no,0,yes,no,2,no
35,blue-collar,married,secondary,no,444,yes,no,3,no
32,housemaid,divorced,secondary,no,-613,yes,no,2,no
40,technician,married,tertiary,no,677,yes,no,3,no
30,unemployed,single,tertiary,no,1683,no,no,2,no
31,services,married,secondary,no,407,yes,no,3,no
34,technician,single,secondary,no,2660,yes,no,2,no
40,admin.,single,secondary,no,985,yes,no,3,no
34,technician,single,tertiary,no,1393,yes,no,3,no
37,management,single,tertiary,no,876,yes,no,4,no
30,blue-collar,married,primary,no,837,yes,no,2,no
31,management,single,secondary,no,2317,no,no,2,no
51,unemployed,married,tertiary,no,1801,no,no,3,yes
39,management,married,tertiary,no,937,no,no,4,yes
35,management,divorced,tertiary,no,26,no,no,2,yes
52,blue-collar,married,primary,no,281,yes,no,4,no
59,management,divorced,tertiary,no,893,yes,no,4,no
32,blue-collar,married,secondary,yes,-53,yes,no,1,yes
51,housemaid,married,unknown,no,2337,yes,no,2,yes
33,services,married,secondary,no,1397,yes,no,1,no
37,technician,married,secondary,no,1762,no,no,2,yes
39,technician,married,secondary,no,0,yes,no,1,no
32,blue-collar,single,secondary,no,760,yes,no,1,no
36,blue-collar,married,primary,no,453,yes,no,1,no
32,self-employed,single,secondary,no,202,yes,no,1,no
29,blue-collar,single,secondary,no,1232,yes,no,1,no
42,technician,divorced,secondary,no,2189,no,no,5,no
67,retired,married,primary,no,2301,no,no,1,no
40,technician,married,secondary,no,158,yes,no,1,no
35,management,single,tertiary,no,1350,yes,no,1,no
43,blue-collar,single,secondary,no,1306,yes,no,1,no
32,technician,single,secondary,no,309,yes,yes,1,no
29,admin.,divorced,secondary,no,589,yes,no,6,no
31,blue-collar,married,secondary,no,382,yes,no,2,no
41,admin.,married,secondary,no,1597,yes,no,2,no
49,blue-collar,divorced,secondary,no,-464,yes,no,1,no
34,technician,single,secondary,no,486,yes,no,1,no
43,blue-collar,married,primary,no,985,yes,no,1,no
42,blue-collar,married,unknown,no,665,yes,no,1,no
28,management,married,tertiary,no,577,yes,no,1,no
46,blue-collar,married,secondary,no,624,yes,no,1,no
33,self-employed,married,tertiary,no,666,yes,no,1,no
39,blue-collar,married,primary,no,467,yes,no,1,no
29,blue-collar,single,secondary,no,2553,yes,no,1,no
39,management,married,tertiary,no,63,yes,no,1,no
33,management,single,secondary,no,-665,yes,yes,1,no
34,technician,married,tertiary,no,352,yes,no,3,no
52,admin.,married,secondary,no,979,yes,no,1,no
31,technician,single,tertiary,no,2530,yes,no,1,no
37,management,single,tertiary,no,-670,yes,no,1,no
33,blue-collar,married,primary,no,1209,yes,no,1,no
42,blue-collar,married,primary,no,244,yes,no,1,no
37,services,married,secondary,no,345,yes,yes,1,no
36,management,single,tertiary,no,937,yes,no,1,no
36,blue-collar,divorced,secondary,no,3102,yes,no,1,no
54,blue-collar,married,primary,no,2110,yes,no,1,no
38,admin.,married,secondary,no,1933,yes,no,1,no
33,blue-collar,married,primary,no,359,yes,yes,1,no
50,blue-collar,married,secondary,no,825,yes,no,3,no
39,management,divorced,tertiary,no,267,yes,yes,1,no
35,services,single,secondary,no,1063,yes,yes,1,no
23,blue-collar,married,primary,no,1158,yes,no,1,no
38,blue-collar,married,primary,no,290,yes,no,1,no
30,management,single,tertiary,no,726,yes,no,1,no
47,technician,married,secondary,no,-54,yes,no,2,no
26,blue-collar,single,secondary,no,2669,yes,no,1,no
33,blue-collar,single,secondary,no,778,yes,no,1,no
31,blue-collar,married,secondary,no,1981,yes,no,1,no
35,admin.,single,secondary,no,-101,yes,no,1,no
38,services,divorced,secondary,no,904,yes,no,1,no
39,blue-collar,married,tertiary,no,200,yes,no,1,no
24,blue-collar,single,secondary,no,525,yes,no,1,no
37,technician,divorced,tertiary,no,1762,yes,no,1,no
39,services,divorced,secondary,no,1957,yes,yes,1,no
31,management,single,tertiary,no,816,yes,no,1,no
20,blue-collar,single,secondary,no,423,yes,no,1,yes
31,services,divorced,secondary,no,81,yes,no,1,no
33,management,married,tertiary,no,322,yes,no,3,no
28,services,single,secondary,no,94,yes,no,1,no
36,management,married,tertiary,no,2687,no,no,3,no
28,admin.,married,unknown,no,-1,yes,no,1,no
43,blue-collar,married,unknown,no,1123,yes,no,2,no
35,technician,married,secondary,no,545,yes,no,1,yes
25,blue-collar,single,unknown,no,431,yes,no,1,no
29,technician,single,secondary,no,525,yes,no,2,no
39,management,divorced,secondary,no,-17,no,no,1,no
51,blue-collar,married,secondary,no,2964,yes,no,1,no
48,technician,married,tertiary,no,-251,no,no,1,no
37,management,single,unknown,no,504,yes,no,1,no
31,technician,married,secondary,no,183,no,no,1,yes
40,services,single,secondary,no,2284,yes,no,1,no
51,management,single,tertiary,no,2523,yes,no,1,no
47,blue-collar,married,secondary,no,327,yes,no,1,no
37,management,married,tertiary,no,1300,yes,no,1,no
46,blue-collar,single,primary,no,96,yes,no,1,no
25,management,single,tertiary,no,3,yes,yes,1,yes
32,admin.,married,secondary,no,1078,yes,no,1,no
34,management,single,unknown,no,1534,yes,no,1,no
30,unemployed,single,secondary,no,0,yes,no,1,no
54,housemaid,married,secondary,no,736,yes,no,1,no
33,self-employed,single,tertiary,no,1354,yes,no,1,no
40,blue-collar,married,primary,no,887,yes,no,1,no
33,unemployed,married,tertiary,no,302,yes,yes,1,no
49,services,married,secondary,no,2416,yes,no,1,yes
24,student,married,unknown,no,146,no,no,1,no
37,unemployed,divorced,tertiary,no,1592,yes,no,1,no
35,blue-collar,married,secondary,no,485,yes,no,1,no
54,blue-collar,married,secondary,no,0,no,no,1,no
39,management,married,tertiary,no,691,yes,yes,1,no
51,entrepreneur,married,secondary,no,0,yes,yes,1,no
36,blue-collar,married,secondary,no,2774,yes,no,1,no
30,management,single,tertiary,no,424,no,no,4,yes
37,technician,married,secondary,no,952,yes,no,1,no
55,management,single,unknown,no,111,no,no,1,no
30,admin.,married,primary,no,9,yes,yes,1,no
35,blue-collar,single,secondary,no,0,yes,no,1,yes
57,admin.,divorced,primary,no,207,yes,no,1,no
47,entrepreneur,married,secondary,no,1375,yes,no,2,no
44,management,married,primary,no,294,no,no,3,yes
38,technician,married,tertiary,no,1004,yes,no,2,no
36,admin.,single,secondary,no,1414,yes,no,1,no
48,services,married,secondary,no,543,yes,no,1,no
41,blue-collar,married,primary,no,795,yes,yes,1,no
46,services,married,secondary,no,1550,yes,no,2,no
35,management,single,tertiary,no,824,yes,no,2,no
45,management,divorced,secondary,no,1144,yes,no,1,no
38,blue-collar,married,primary,no,1576,yes,no,1,no
33,management,married,tertiary,no,2441,yes,yes,2,no
34,management,married,tertiary,no,934,yes,no,3,no
42,blue-collar,married,secondary,no,1598,yes,yes,2,yes
30,blue-collar,single,secondary,no,445,yes,no,1,no
31,admin.,single,secondary,no,68,yes,no,2,no
40,self-employed,married,secondary,no,31,yes,no,2,no
32,blue-collar,single,primary,no,528,yes,no,1,no
31,blue-collar,single,secondary,no,1205,yes,no,1,no
36,management,married,tertiary,no,753,no,no,4,no
29,admin.,married,secondary,no,2121,no,no,1,no
48,blue-collar,married,secondary,no,741,yes,no,1,no
27,blue-collar,married,secondary,no,2171,yes,no,1,no
38,technician,divorced,secondary,no,0,yes,no,1,no
31,blue-collar,single,secondary,no,770,yes,no,1,no
28,admin.,married,secondary,no,1428,yes,no,1,no
30,admin.,married,tertiary,no,26,yes,no,1,no
29,management,single,tertiary,no,268,no,no,1,yes
37,management,married,tertiary,no,26,no,no,4,no
31,blue-collar,single,secondary,no,855,yes,no,1,no
35,management,married,tertiary,no,0,yes,no,1,no
50,entrepreneur,married,secondary,no,854,no,no,1,no
40,technician,married,primary,no,644,yes,no,2,no
38,blue-collar,divorced,secondary,no,614,yes,no,2,no
30,admin.,single,secondary,no,818,yes,yes,1,no
27,technician,single,secondary,no,274,yes,no,2,no
42,technician,divorced,secondary,no,214,no,no,1,yes
54,blue-collar,married,primary,no,3170,yes,no,2,no
43,technician,married,secondary,no,-932,yes,no,1,no
30,technician,single,tertiary,no,198,yes,no,1,no
48,management,single,tertiary,no,430,yes,no,1,no
51,admin.,divorced,secondary,no,212,yes,yes,1,no
20,student,single,secondary,no,1681,no,no,1,no
43,management,married,tertiary,no,240,yes,no,1,yes
50,blue-collar,married,primary,no,180,yes,no,2,no
56,admin.,married,secondary,no,51,yes,yes,1,no
53,services,married,secondary,no,-2,yes,yes,2,no
31,admin.,married,secondary,no,297,yes,no,2,no
49,blue-collar,married,primary,no,1019,yes,no,5,no
36,technician,single,secondary,no,2511,yes,no,5,yes
32,self-employed,single,tertiary,no,519,yes,no,2,no
43,blue-collar,married,primary,no,2519,yes,no,2,no
29,admin.,married,secondary,no,300,yes,no,3,no
38,admin.,married,secondary,no,281,yes,no,2,no
50,services,married,secondary,no,-197,yes,no,2,no
35,technician,married,secondary,no,783,yes,no,4,no
36,blue-collar,single,primary,no,736,yes,no,2,no
37,technician,married,secondary,no,0,yes,no,4,no
36,technician,single,tertiary,no,470,yes,no,3,no
43,admin.,married,secondary,no,1138,no,no,2,no
48,blue-collar,married,secondary,no,113,yes,no,2,no
41,admin.,single,secondary,no,669,yes,no,2,no
36,blue-collar,married,secondary,no,1790,yes,no,2,no
42,blue-collar,married,unknown,no,1154,yes,no,2,no
37,blue-collar,married,secondary,no,2848,yes,no,2,no
31,management,single,tertiary,no,319,yes,no,2,no
26,technician,married,unknown,no,-277,yes,no,2,no
44,management,divorced,tertiary,no,2422,yes,no,2,no
35,admin.,divorced,secondary,no,951,yes,no,2,no
47,management,married,tertiary,no,109,yes,no,2,no
42,blue-collar,married,primary,no,560,yes,yes,4,no
37,admin.,single,secondary,no,0,yes,no,2,no
24,admin.,single,secondary,no,60,yes,no,2,no
32,services,married,secondary,no,1273,yes,no,2,yes
32,management,married,primary,no,5,yes,no,2,no
35,services,married,tertiary,no,6,yes,yes,2,no
44,services,divorced,secondary,no,35,yes,no,2,no
35,management,married,tertiary,no,1473,yes,yes,3,no
38,self-employed,married,tertiary,no,2084,yes,no,2,no
42,services,married,secondary,no,1027,yes,no,2,no
33,blue-collar,single,secondary,no,1036,yes,yes,2,no
36,admin.,single,tertiary,no,918,yes,no,2,no
49,blue-collar,married,secondary,no,2015,yes,no,2,no
26,technician,single,tertiary,no,1216,yes,no,2,no
39,blue-collar,married,primary,no,2366,yes,no,3,no
32,management,single,secondary,no,301,yes,no,3,no
38,technician,married,secondary,no,183,yes,no,3,no
32,services,married,secondary,no,1167,yes,yes,3,no
39,admin.,married,secondary,no,-367,yes,no,2,no
29,technician,single,tertiary,no,828,yes,no,3,no
40,blue-collar,married,primary,no,-214,yes,no,2,no
43,blue-collar,married,primary,no,601,yes,no,2,no
42,blue-collar,married,primary,no,695,yes,no,2,no
33,technician,single,tertiary,no,617,yes,no,2,no
38,management,married,tertiary,no,516,yes,no,3,no
36,technician,married,primary,no,3350,yes,no,1,no
41,blue-collar,married,primary,no,-692,yes,no,3,no
35,management,divorced,secondary,no,124,yes,no,4,no
34,management,single,tertiary,no,395,yes,no,2,no
47,entrepreneur,divorced,secondary,no,392,yes,yes,3,no
30,technician,single,secondary,no,411,yes,no,1,no
42,technician,divorced,secondary,no,611,yes,no,2,no
32,entrepreneur,divorced,secondary,no,1121,yes,yes,3,no
34,technician,married,tertiary,no,1524,yes,no,1,no
38,management,married,tertiary,no,1617,yes,no,1,no
36,blue-collar,married,secondary,no,866,yes,no,1,no
39,services,divorced,secondary,no,2140,yes,no,1,no
41,admin.,single,secondary,no,431,yes,no,1,no
50,management,married,tertiary,no,469,no,no,1,yes
24,admin.,married,secondary,no,0,yes,no,1,no
45,blue-collar,married,primary,no,2958,yes,no,1,no
33,technician,married,tertiary,no,67,yes,no,2,no
27,technician,single,secondary,no,639,yes,no,1,no
24,blue-collar,single,secondary,no,630,yes,no,1,no
35,blue-collar,single,secondary,no,0,yes,no,1,no
34,blue-collar,married,primary,no,2720,yes,no,2,no
39,management,single,tertiary,no,0,yes,no,2,no
32,technician,single,secondary,no,14,yes,yes,1,no
34,self-employed,single,tertiary,no,1943,yes,no,2,no
41,blue-collar,married,secondary,no,433,yes,no,1,no
42,admin.,married,secondary,no,12,yes,no,4,no
54,services,divorced,unknown,no,0,yes,no,1,no
66,retired,married,tertiary,no,525,no,no,1,no
35,admin.,married,secondary,no,160,yes,yes,1,no
39,admin.,divorced,secondary,no,284,yes,yes,1,no
41,admin.,married,secondary,no,-76,yes,no,1,no
42,self-employed,married,tertiary,no,52,yes,no,1,no
42,admin.,single,secondary,no,734,yes,no,2,no
43,blue-collar,married,unknown,no,245,yes,no,1,no
44,blue-collar,divorced,primary,no,75,yes,no,1,no
33,admin.,divorced,secondary,no,818,yes,yes,3,no
35,management,married,tertiary,no,1906,yes,no,1,no
46,blue-collar,married,primary,no,57,yes,no,1,no
35,management,married,secondary,no,2415,yes,yes,3,no
53,blue-collar,married,primary,no,241,yes,no,1,no
33,management,single,tertiary,no,1423,yes,no,3,no
32,technician,single,tertiary,no,932,yes,no,1,yes
28,student,single,tertiary,no,844,no,no,2,yes
40,blue-collar,married,secondary,no,750,yes,yes,1,no
44,management,married,tertiary,no,38,yes,no,2,no
53,management,married,tertiary,no,1319,yes,no,1,no
48,management,married,secondary,no,117,yes,no,1,no
35,blue-collar,married,secondary,no,126,yes,no,1,no
39,blue-collar,married,secondary,no,180,yes,no,1,no
39,entrepreneur,divorced,tertiary,no,0,no,no,3,no
40,services,divorced,primary,no,471,yes,no,1,yes
25,technician,single,secondary,no,1312,yes,no,1,no
44,self-employed,single,secondary,no,125,yes,no,3,no
37,blue-collar,married,secondary,no,168,yes,no,2,no
37,management,married,tertiary,no,1594,yes,no,1,no
52,admin.,married,primary,no,208,yes,no,2,no
34,management,single,tertiary,no,872,yes,no,1,no
35,services,married,secondary,no,44,yes,no,2,no
35,blue-collar,single,secondary,no,74,yes,no,1,no
36,entrepreneur,married,secondary,no,660,yes,yes,1,no
34,admin.,married,secondary,no,79,yes,no,1,no
33,services,single,secondary,no,148,yes,no,1,no
38,blue-collar,single,secondary,no,397,yes,no,1,no
37,blue-collar,married,secondary,no,346,yes,no,1,no
54,blue-collar,single,secondary,no,105,yes,no,1,no
33,management,divorced,tertiary,no,525,yes,yes,1,no
53,management,married,secondary,no,51,yes,no,1,no
31,admin.,married,secondary,no,-170,yes,yes,1,no
33,management,married,tertiary,no,110,yes,yes,4,no
33,blue-collar,single,unknown,no,514,yes,no,1,no
42,blue-collar,divorced,secondary,no,1118,yes,no,1,no
53,blue-collar,married,primary,no,1794,yes,no,1,no
41,services,married,secondary,no,121,yes,no,1,no
50,admin.,divorced,secondary,no,1111,yes,no,1,no
33,services,single,secondary,no,1940,yes,no,3,no
41,technician,married,secondary,no,442,yes,yes,3,no
48,management,single,tertiary,no,191,yes,no,1,no
37,blue-collar,married,secondary,no,590,yes,no,1,no
29,blue-collar,married,secondary,no,933,yes,no,2,no
42,services,married,secondary,no,798,no,no,1,no
59,management,married,primary,no,2358,yes,no,1,no
54,blue-collar,married,primary,no,1895,yes,no,1,no
30,blue-collar,single,primary,no,459,yes,no,1,no
33,blue-collar,married,secondary,no,216,yes,yes,1,no
35,admin.,divorced,secondary,no,-402,yes,no,1,no
44,blue-collar,married,primary,no,279,yes,no,1,no
34,management,divorced,tertiary,no,528,yes,no,2,no
35,management,married,tertiary,no,232,yes,yes,1,no
42,services,married,secondary,no,120,yes,no,1,no
28,housemaid,single,secondary,no,781,yes,no,1,no
34,services,single,secondary,no,0,yes,no,1,no
44,blue-collar,married,secondary,no,788,yes,no,1,no
44,technician,married,secondary,no,566,yes,yes,1,no
43,admin.,married,secondary,no,264,yes,no,2,no
43,admin.,single,tertiary,no,664,yes,no,1,no
47,blue-collar,married,secondary,no,2128,yes,no,1,no
52,management,married,primary,no,98,yes,no,1,no
34,blue-collar,married,secondary,no,1134,yes,no,1,no
55,admin.,married,secondary,no,865,yes,no,1,no
40,blue-collar,married,primary,no,127,yes,no,1,no
25,student,single,secondary,no,1790,no,no,1,no
36,services,married,secondary,no,456,yes,yes,1,no
37,services,married,secondary,no,616,yes,no,1,no
37,services,married,secondary,no,1399,yes,no,1,no
28,student,single,secondary,no,378,yes,no,1,no
46,blue-collar,married,secondary,no,450,yes,no,1,no
34,services,married,secondary,no,210,yes,yes,1,no
64,retired,married,primary,no,493,no,no,1,no
33,entrepreneur,married,secondary,no,135,yes,no,1,no
33,blue-collar,married,secondary,no,489,yes,no,1,no
44,admin.,divorced,secondary,no,445,yes,no,1,no
39,admin.,married,primary,no,510,yes,no,1,no
36,blue-collar,married,primary,no,442,yes,no,1,no
37,blue-collar,single,secondary,no,90,yes,no,1,no
34,blue-collar,married,secondary,no,1226,yes,no,1,no
38,admin.,single,secondary,no,245,yes,yes,2,no
50,blue-collar,married,secondary,no,181,yes,no,2,no
47,blue-collar,married,secondary,no,1536,yes,no,1,no
42,blue-collar,married,primary,no,205,yes,no,1,no
41,technician,married,secondary,no,359,yes,no,1,no
36,blue-collar,single,primary,no,295,yes,no,1,no
30,services,married,secondary,no,249,yes,no,1,no
37,management,married,tertiary,no,0,yes,no,3,no
34,services,married,secondary,no,703,no,no,2,no
31,admin.,single,secondary,no,391,yes,no,1,no
33,admin.,married,secondary,no,7,yes,no,1,no
51,blue-collar,married,unknown,no,296,no,no,1,no
34,admin.,single,secondary,no,63,yes,no,1,yes
50,blue-collar,married,secondary,no,325,yes,no,1,no
36,blue-collar,single,primary,no,263,yes,no,2,no
32,services,single,secondary,no,-402,yes,no,1,no
52,retired,divorced,primary,no,-779,yes,yes,1,yes
38,blue-collar,married,primary,no,3242,yes,no,5,no
38,management,single,tertiary,no,35,yes,no,1,no
50,admin.,married,secondary,no,512,yes,yes,3,no
35,blue-collar,married,secondary,no,0,yes,no,1,no
39,services,married,tertiary,no,0,no,no,2,no
29,blue-collar,single,secondary,no,770,yes,no,1,no
52,blue-collar,married,secondary,no,1374,yes,no,2,no
52,blue-collar,married,secondary,no,568,yes,no,1,no
35,blue-collar,married,secondary,no,293,yes,no,1,yes
